File Name;Algorithm;Ranking Factor;Size Factor;Line;Character;Keywords Before;Lemma;Index;Result 1;Result 2;Result 3;Result 4;Result 5;Result 6;Result 7;Result 8;Result 9;Result 10
./b_soundness.v;SimpleTypeIntersection;;;71;19;apply;ImpE;-2;;;;;;;;;;
./b_soundness.v;SimpleTypeIntersection;;;71;20;apply;ImpE;-2;;;;;;;;;;
./b_soundness.v;SimpleTypeIntersection;;;71;21;apply;ImpE;-2;;;;;;;;;;
./b_soundness.v;SimpleTypeIntersection;;;71;22;apply;ImpE;-2;;;;;;;;;;
./b_soundness.v;SimpleTypeIntersection;;;71;23;apply;ImpE;-2;;;;;;;;;;
./b_soundness.v;SimpleTypeIntersection;;;79;34;apply;in_app_iff;-2;;;;;;;;;;
./b_soundness.v;SimpleTypeIntersection;;;79;35;apply;in_app_iff;-2;;;;;;;;;;
./b_soundness.v;SimpleTypeIntersection;;;79;36;apply;in_app_iff;-2;;;;;;;;;;
./b_soundness.v;SimpleTypeIntersection;;;79;37;apply;in_app_iff;-2;;;;;;;;;;
./b_soundness.v;SimpleTypeIntersection;;;79;38;apply;in_app_iff;-2;;;;;;;;;;
./b_soundness.v;SimpleTypeIntersection;;;79;39;apply;in_app_iff;-2;;;;;;;;;;
./b_soundness.v;SimpleTypeIntersection;;;79;40;apply;in_app_iff;-2;;;;;;;;;;
./b_soundness.v;SimpleTypeIntersection;;;79;41;apply;in_app_iff;-2;;;;;;;;;;
./b_soundness.v;SimpleTypeIntersection;;;79;42;apply;in_app_iff;-2;;;;;;;;;;
./b_soundness.v;SimpleTypeIntersection;;;79;43;apply;in_app_iff;-2;;;;;;;;;;
./b_soundness.v;SimpleTypeIntersection;;;79;44;apply;in_app_iff;-2;;;;;;;;;;
./b_soundness.v;SimpleTypeIntersection;;;80;30;apply;in_app_iff;-2;;;;;;;;;;
./b_soundness.v;SimpleTypeIntersection;;;80;31;apply;in_app_iff;-2;;;;;;;;;;
./b_soundness.v;SimpleTypeIntersection;;;80;32;apply;in_app_iff;-2;;;;;;;;;;
