File Name;Algorithm;Ranking Factor;Size Factor;Line;Character;Keywords Before;Lemma;Index;Result 1;Result 2;Result 3;Result 4;Result 5;Result 6;Result 7;Result 8;Result 9;Result 10
./Simulation.v;StructuredUnification;1;1;65;59;apply;mark_lift_rec;5876;eq_stepl;eq_trans_r;eq_trans;eq_sym;eq_refl;List.repeat_spec;EqdepFacts.eq_dep_non_dep;EqdepFacts.eq_sig_fst;EqdepFacts.eq_sigT_fst;EqdepFacts.internal_eq_sym_internal0
./Simulation.v;StructuredUnification;1;1;65;60;apply;mark_lift_rec;18;mark;mkhypo;mutual_residuals_comp;mult_n_O;morph1;morph0;max_false;min_r;min_l;max_r
./Simulation.v;StructuredUnification;1;1;65;61;apply;mark_lift_rec;4;mark;max_false;max_r;max_l;mark_lift_rec;map_subst;map_subst_map;mk_art;morph_add;Nat.max
./Simulation.v;StructuredUnification;1;1;65;62;apply;mark_lift_rec;1;mark;mark_lift_rec;max_r;mk_art;Nat.max_r;mutual_residuals_comp;Nat.max_0_r;Nat.max_r_iff;Nat.le_max_r;List.map_repeat
./Simulation.v;StructuredUnification;1;1;65;63;apply;mark_lift_rec;1;mark;mark_lift_rec;;;;;;;;
./Simulation.v;StructuredUnification;1;1;65;64;apply;mark_lift_rec;0;mark_lift_rec;;;;;;;;;
./Simulation.v;StructuredUnification;1;1;65;65;apply;mark_lift_rec;0;mark_lift_rec;;;;;;;;;
./Simulation.v;StructuredUnification;1;1;65;66;apply;mark_lift_rec;0;mark_lift_rec;;;;;;;;;
./Simulation.v;StructuredUnification;1;1;65;67;apply;mark_lift_rec;0;mark_lift_rec;;;;;;;;;
./Simulation.v;StructuredUnification;1;1;65;68;apply;mark_lift_rec;0;mark_lift_rec;;;;;;;;;
./Simulation.v;StructuredUnification;1;1;65;69;apply;mark_lift_rec;0;mark_lift_rec;;;;;;;;;
./Simulation.v;StructuredUnification;1;1;65;70;apply;mark_lift_rec;0;mark_lift_rec;;;;;;;;;
./Simulation.v;StructuredUnification;1;1;65;71;apply;mark_lift_rec;0;mark_lift_rec;;;;;;;;;
./Simulation.v;StructuredUnification;1;1;65;72;apply;mark_lift_rec;0;mark_lift_rec;;;;;;;;;
./Simulation.v;StructuredUnification;1;1;77;9;rewrite;(mark_lift;-1;eq_stepl;eq_trans_r;eq_trans;eq_sym;eq_refl;List.repeat_spec;EqdepFacts.eq_dep_non_dep;EqdepFacts.eq_sig_fst;EqdepFacts.eq_sigT_fst;EqdepFacts.internal_eq_sym_internal0
./Simulation.v;StructuredUnification;1;1;77;10;rewrite;(mark_lift;-1;;;;;;;;;;
./Simulation.v;StructuredUnification;1;1;77;11;rewrite;(mark_lift;-1;;;;;;;;;;
./Simulation.v;StructuredUnification;1;1;77;12;rewrite;(mark_lift;-1;;;;;;;;;;
./Simulation.v;StructuredUnification;1;1;77;13;rewrite;(mark_lift;-1;;;;;;;;;;
./Simulation.v;StructuredUnification;1;1;77;14;rewrite;(mark_lift;-1;;;;;;;;;;
./Simulation.v;StructuredUnification;1;1;77;15;rewrite;(mark_lift;-1;;;;;;;;;;
./Simulation.v;StructuredUnification;1;1;77;16;rewrite;(mark_lift;-1;;;;;;;;;;
./Simulation.v;StructuredUnification;1;1;77;17;rewrite;(mark_lift;-1;;;;;;;;;;
./Simulation.v;StructuredUnification;1;1;77;18;rewrite;(mark_lift;-1;;;;;;;;;;
./Simulation.v;StructuredUnification;1;1;77;19;rewrite;(mark_lift;-1;;;;;;;;;;
./Simulation.v;StructuredUnification;1;1;86;61;apply;mark_subst_rec;6290;eq_stepl;eq_trans_r;eq_trans;eq_sym;eq_refl;List.repeat_spec;EqdepFacts.eq_dep_non_dep;EqdepFacts.eq_sig_fst;EqdepFacts.eq_sigT_fst;EqdepFacts.internal_eq_sym_internal0
./Simulation.v;StructuredUnification;1;1;86;62;apply;mark_subst_rec;22;mark;mkhypo;mutual_residuals_comp;mult_n_O;mark_lift;morph1;morph0;max_false;morph_eq;mk_seqe
./Simulation.v;StructuredUnification;1;1;86;63;apply;mark_subst_rec;6;mark;mark_lift;max_false;max_r;max_l;mark_lift_rec;mark_subst_rec;map_subst;map_subst_map;mk_art
./Simulation.v;StructuredUnification;1;1;86;64;apply;mark_subst_rec;3;mark;mark_lift;mark_lift_rec;mark_subst_rec;max_r;mk_art;Nat.max_r;mutual_residuals_comp;Nat.max_0_r;Nat.max_r_iff
./Simulation.v;StructuredUnification;1;1;86;65;apply;mark_subst_rec;3;mark;mark_lift;mark_lift_rec;mark_subst_rec;;;;;;
./Simulation.v;StructuredUnification;1;1;86;66;apply;mark_subst_rec;2;mark_lift;mark_lift_rec;mark_subst_rec;;;;;;;
