File Name;Algorithm;Ranking Factor;Size Factor;Line;Character;Keywords Before;Lemma;Index;Result 1;Result 2;Result 3;Result 4;Result 5;Result 6;Result 7;Result 8;Result 9;Result 10
./abp_base.v;SimpleTypeIntersection;;;144;7;apply;A6;0;A6;A3;A1;A7;A2;A4;CF2;CF2';CF2'';EXTE
./abp_base.v;SimpleTypeIntersection;;;144;8;apply;A6;0;A6;A3;A1;A7;A2;A4;A5;Acc;Acc_intro_generator;Acc_intro
./abp_base.v;SimpleTypeIntersection;;;144;9;apply;A6;0;A6;;;;;;;;;
./abp_base.v;SimpleTypeIntersection;;;205;7;apply;refl_equal;-1;CM1;CM4;CM8;CM9;SC5;A3;A1;A6;A6';SC3
./abp_base.v;SimpleTypeIntersection;;;205;8;apply;refl_equal;-1;rew_const;rew_opp_l;rew_opp_r;rew_compose;rew_swap;rew_map;rew_pair;rew_sig;rew_sigT;rew_ex
./abp_base.v;SimpleTypeIntersection;;;205;9;apply;refl_equal;-1;rew_const;rew_opp_l;rew_opp_r;rew_compose;rew_swap;rew_map;rew_pair;rew_sig;rew_sigT;rew_ex
./abp_base.v;SimpleTypeIntersection;;;205;10;apply;refl_equal;-1;eq_refl;eq_refl_map_distr;EQ_refl;iff_refl;eq_trans_refl_r;eq_trans_refl_l;;;;
./abp_base.v;SimpleTypeIntersection;;;205;11;apply;refl_equal;-1;eq_refl;eq_refl_map_distr;EQ_refl;iff_refl;eq_trans_refl_r;eq_trans_refl_l;;;;
./abp_base.v;SimpleTypeIntersection;;;205;12;apply;refl_equal;-1;eq_refl_map_distr;eq_trans_refl_r;eq_trans_refl_l;;;;;;;
./abp_base.v;SimpleTypeIntersection;;;205;13;apply;refl_equal;-1;;;;;;;;;;
./abp_base.v;SimpleTypeIntersection;;;205;14;apply;refl_equal;-1;;;;;;;;;;
./abp_base.v;SimpleTypeIntersection;;;205;15;apply;refl_equal;-1;;;;;;;;;;
./abp_base.v;SimpleTypeIntersection;;;205;16;apply;refl_equal;-1;;;;;;;;;;
./abp_base.v;SimpleTypeIntersection;;;205;17;apply;refl_equal;-1;;;;;;;;;;
./abp_base.v;SimpleTypeIntersection;;;233;7;apply;refl_equal;-1;CM1;CM4;CM8;CM9;SC5;A3;A1;A6;A6';SC3
./abp_base.v;SimpleTypeIntersection;;;233;8;apply;refl_equal;-1;rew_const;rew_opp_l;rew_opp_r;rew_compose;rew_swap;rew_map;rew_pair;rew_sig;rew_sigT;rew_ex
./abp_base.v;SimpleTypeIntersection;;;233;9;apply;refl_equal;-1;rew_const;rew_opp_l;rew_opp_r;rew_compose;rew_swap;rew_map;rew_pair;rew_sig;rew_sigT;rew_ex
./abp_base.v;SimpleTypeIntersection;;;233;10;apply;refl_equal;-1;eq_refl;eq_refl_map_distr;EQ_refl;iff_refl;eq_trans_refl_r;eq_trans_refl_l;;;;
./abp_base.v;SimpleTypeIntersection;;;233;11;apply;refl_equal;-1;eq_refl;eq_refl_map_distr;EQ_refl;iff_refl;eq_trans_refl_r;eq_trans_refl_l;;;;
./abp_base.v;SimpleTypeIntersection;;;233;12;apply;refl_equal;-1;eq_refl_map_distr;eq_trans_refl_r;eq_trans_refl_l;;;;;;;
./abp_base.v;SimpleTypeIntersection;;;233;13;apply;refl_equal;-1;;;;;;;;;;
./abp_base.v;SimpleTypeIntersection;;;233;14;apply;refl_equal;-1;;;;;;;;;;
./abp_base.v;SimpleTypeIntersection;;;233;15;apply;refl_equal;-1;;;;;;;;;;
./abp_base.v;SimpleTypeIntersection;;;233;16;apply;refl_equal;-1;;;;;;;;;;
./abp_base.v;SimpleTypeIntersection;;;233;17;apply;refl_equal;-1;;;;;;;;;;
./abp_base.v;SimpleTypeIntersection;;;248;7;apply;refl_equal;-1;CM1;CM4;CM8;CM9;SC5;A3;A1;A6;A6';SC3
./abp_base.v;SimpleTypeIntersection;;;248;8;apply;refl_equal;-1;rew_const;rew_opp_l;rew_opp_r;rew_compose;rew_swap;rew_map;rew_pair;rew_sig;rew_sigT;rew_ex
./abp_base.v;SimpleTypeIntersection;;;248;9;apply;refl_equal;-1;rew_const;rew_opp_l;rew_opp_r;rew_compose;rew_swap;rew_map;rew_pair;rew_sig;rew_sigT;rew_ex
./abp_base.v;SimpleTypeIntersection;;;248;10;apply;refl_equal;-1;eq_refl;eq_refl_map_distr;EQ_refl;iff_refl;eq_trans_refl_r;eq_trans_refl_l;;;;
./abp_base.v;SimpleTypeIntersection;;;248;11;apply;refl_equal;-1;eq_refl;eq_refl_map_distr;EQ_refl;iff_refl;eq_trans_refl_r;eq_trans_refl_l;;;;
./abp_base.v;SimpleTypeIntersection;;;248;12;apply;refl_equal;-1;eq_refl_map_distr;eq_trans_refl_r;eq_trans_refl_l;;;;;;;
./abp_base.v;SimpleTypeIntersection;;;248;13;apply;refl_equal;-1;;;;;;;;;;
./abp_base.v;SimpleTypeIntersection;;;248;14;apply;refl_equal;-1;;;;;;;;;;
./abp_base.v;SimpleTypeIntersection;;;248;15;apply;refl_equal;-1;;;;;;;;;;
./abp_base.v;SimpleTypeIntersection;;;248;16;apply;refl_equal;-1;;;;;;;;;;
./abp_base.v;SimpleTypeIntersection;;;248;17;apply;refl_equal;-1;;;;;;;;;;
./abp_base.v;SimpleTypeIntersection;;;253;7;apply;refl_equal;-1;CM1;CM4;CM8;CM9;SC5;A3;A1;A6;A6';SC3
