File Name;Algorithm;Ranking Factor;Size Factor;Line;Character;Keywords Before;Lemma;Index;Result 1;Result 2;Result 3;Result 4;Result 5;Result 6;Result 7;Result 8;Result 9;Result 10
./Tactics.v;SimpleTypeIntersection;;;36;9;apply;eq;-2;;;;;;;;;;
./Tactics.v;SimpleTypeIntersection;;;36;10;apply;eq;-2;;;;;;;;;;
./Tactics.v;SimpleTypeIntersection;;;36;11;apply;eq;-2;;;;;;;;;;
./Tactics.v;SimpleTypeIntersection;;;49;9;apply;eq2;-2;;;;;;;;;;
./Tactics.v;SimpleTypeIntersection;;;49;10;apply;eq2;-2;;;;;;;;;;
./Tactics.v;SimpleTypeIntersection;;;49;11;apply;eq2;-2;;;;;;;;;;
./Tactics.v;SimpleTypeIntersection;;;49;12;apply;eq2;-2;;;;;;;;;;
./Tactics.v;SimpleTypeIntersection;;;49;20;apply;eq1;-2;;;;;;;;;;
./Tactics.v;SimpleTypeIntersection;;;49;21;apply;eq1;-2;;;;;;;;;;
./Tactics.v;SimpleTypeIntersection;;;49;22;apply;eq1;-2;;;;;;;;;;
./Tactics.v;SimpleTypeIntersection;;;49;23;apply;eq1;-2;;;;;;;;;;
./Tactics.v;SimpleTypeIntersection;;;65;9;apply;eq2;-2;;;;;;;;;;
./Tactics.v;SimpleTypeIntersection;;;65;10;apply;eq2;-2;;;;;;;;;;
./Tactics.v;SimpleTypeIntersection;;;65;11;apply;eq2;-2;;;;;;;;;;
./Tactics.v;SimpleTypeIntersection;;;65;12;apply;eq2;-2;;;;;;;;;;
./Tactics.v;SimpleTypeIntersection;;;65;20;apply;eq1;-2;;;;;;;;;;
./Tactics.v;SimpleTypeIntersection;;;65;21;apply;eq1;-2;;;;;;;;;;
./Tactics.v;SimpleTypeIntersection;;;65;22;apply;eq1;-2;;;;;;;;;;
./Tactics.v;SimpleTypeIntersection;;;65;23;apply;eq1;-2;;;;;;;;;;
./Tactics.v;SimpleTypeIntersection;;;77;9;apply;eq3;-2;;;;;;;;;;
./Tactics.v;SimpleTypeIntersection;;;77;10;apply;eq3;-2;;;;;;;;;;
./Tactics.v;SimpleTypeIntersection;;;77;11;apply;eq3;-2;;;;;;;;;;
./Tactics.v;SimpleTypeIntersection;;;77;12;apply;eq3;-2;;;;;;;;;;
./Tactics.v;SimpleTypeIntersection;;;78;9;apply;eq2;-2;;;;;;;;;;
./Tactics.v;SimpleTypeIntersection;;;78;10;apply;eq2;-2;;;;;;;;;;
