File Name;Algorithm;Ranking Factor;Size Factor;Line;Character;Keywords Before;Lemma;Index;Result 1;Result 2;Result 3;Result 4;Result 5;Result 6;Result 7;Result 8;Result 9;Result 10
./sumarith.v;SimpleTypeIntersection;;;36;9;rewrite;IHn;0;IHn;natSRth;mult_n_Sm;Mult.odd_even_lem_stt;nat_morph_N;natr_ring_lemma1;natr_ring_lemma2;BinInt.ZL0;Plus.plus_Snm_nSm_stt;plus_Sn_m
./sumarith.v;SimpleTypeIntersection;;;36;10;rewrite;IHn;0;IHn;in_int_p_Sq;BinInt.ZL0;Nat.iter_succ_r;Nat.iter_succ;Nat.induction;Nat.bi_induction;Nat.le_ind;Nat.lt_ind;Nat.lt_ind_rel
./sumarith.v;SimpleTypeIntersection;;;36;11;rewrite;IHn;0;IHn;;;;;;;;;
./sumarith.v;SimpleTypeIntersection;;;36;12;rewrite;IHn;0;IHn;;;;;;;;;
./sumarith.v;SplitTypeIntersection;;;36;9;rewrite;IHn;0;IHn;natSRth;mult_n_Sm;Mult.odd_even_lem_stt;nat_morph_N;natr_ring_lemma1;natr_ring_lemma2;BinInt.ZL0;Plus.plus_Snm_nSm_stt;plus_Sn_m
./sumarith.v;SplitTypeIntersection;;;36;10;rewrite;IHn;0;IHn;in_int_p_Sq;BinInt.ZL0;Nat.iter_succ_r;Nat.iter_succ;Nat.induction;Nat.bi_induction;Nat.lt_ind_rel;Nat.le_ind_rel;Nat.le_ind
./sumarith.v;SplitTypeIntersection;;;36;11;rewrite;IHn;0;IHn;;;;;;;;;
./sumarith.v;SplitTypeIntersection;;;36;12;rewrite;IHn;0;IHn;;;;;;;;;
./sumarith.v;StructuredTypeEvaluation;1;1;36;9;rewrite;IHn;-1;eq_stepl;eq_trans_r;eq_trans;eq_sym;eq_refl;List.repeat_spec;EqdepFacts.eq_dep_non_dep;EqdepFacts.eq_sig_fst;EqdepFacts.eq_sigT_fst;EqdepFacts.internal_eq_sym_internal0
./sumarith.v;StructuredTypeEvaluation;1;1;36;10;rewrite;IHn;-1;BinIntDef.Z.lxor;BinIntDef.Z.ldiff;BinIntDef.Z.land;BinIntDef.Z.lor;BinIntDef.Z.shiftr;BinIntDef.Z.shiftl;BinIntDef.Z.testbit;BinIntDef.Z.gcd;BinIntDef.Z.sqrt;BinIntDef.Z.log2
./sumarith.v;StructuredTypeEvaluation;1;1;36;11;rewrite;IHn;-1;BinInt.Z.to_hex_int;BinInt.Z.of_hex_int;BinInt.Z.of_hex_uint;BinIntDef.Z.to_hex_int;BinIntDef.Z.of_hex_int;BinIntDef.Z.of_hex_uint;BinInt.Z.shiftr;BinInt.Z.shiftl;BinInt.Z.to_num_hex_int;BinIntDef.Z.shiftr
./sumarith.v;StructuredTypeEvaluation;1;1;36;12;rewrite;IHn;-1;BinInt.Z.to_hex_int;BinInt.Z.of_hex_int;BinInt.Z.of_hex_uint;BinIntDef.Z.to_hex_int;BinIntDef.Z.of_hex_int;BinIntDef.Z.of_hex_uint;BinInt.Z.shiftr;BinInt.Z.shiftl;BinInt.Z.to_num_hex_int;BinIntDef.Z.shiftr
./sumarith.v;StructuredTypeEvaluation;1;2;36;9;rewrite;IHn;-1;Nat.add_0_r;Nat.add_0_l;plus_O_n;plus_n_O;eq_stepl;eq_trans_r;eq_trans;eq_sym;eq_refl;List.repeat_spec
./sumarith.v;StructuredTypeEvaluation;1;2;36;10;rewrite;IHn;-1;BinIntDef.Z.lxor;BinIntDef.Z.ldiff;BinIntDef.Z.land;BinIntDef.Z.lor;BinIntDef.Z.shiftr;BinIntDef.Z.shiftl;BinIntDef.Z.testbit;BinIntDef.Z.gcd;BinIntDef.Z.sqrt;BinIntDef.Z.log2
./sumarith.v;StructuredTypeEvaluation;1;2;36;11;rewrite;IHn;-1;BinInt.Z.to_hex_int;BinInt.Z.of_hex_int;BinInt.Z.of_hex_uint;BinIntDef.Z.to_hex_int;BinIntDef.Z.of_hex_int;BinIntDef.Z.of_hex_uint;BinInt.Z.shiftr;BinInt.Z.shiftl;BinInt.Z.to_num_hex_int;BinIntDef.Z.shiftr
./sumarith.v;StructuredTypeEvaluation;1;2;36;12;rewrite;IHn;-1;BinInt.Z.to_hex_int;BinInt.Z.of_hex_int;BinInt.Z.of_hex_uint;BinIntDef.Z.to_hex_int;BinIntDef.Z.of_hex_int;BinIntDef.Z.of_hex_uint;BinInt.Z.shiftr;BinInt.Z.shiftl;BinInt.Z.to_num_hex_int;BinIntDef.Z.shiftr
./sumarith.v;StructuredTypeEvaluation;1;5;36;9;rewrite;IHn;-1;Nat.add_shuffle0;Nat.add_b2n_double_div2;Nat.add_shuffle2;Nat.add_shuffle1;Nat.add_assoc;Arith_prebase.plus_assoc_reverse_stt;Nat.add_comm;f_equal2_plus;Nat.Private_NDivProp.Private_NZDiv.div_add;Nat.Private_NDivProp.div_add
./sumarith.v;StructuredTypeEvaluation;1;5;36;10;rewrite;IHn;-1;BinInt.ZL0;BinInt.Z.lor_eq_0_l;BinInt.Z.bits_inj_0;BinInt.Z.gcd_eq_0_r;BinInt.Z.gcd_eq_0_l;BinInt.Z.divide_0_l;BinInt.Z.sqrt_up_0;BinInt.Z.sqrt_0;BinInt.Z.pow_eq_0;BinInt.Z.odd_0
./sumarith.v;StructuredTypeEvaluation;1;5;36;11;rewrite;IHn;-1;BinInt.Z.shiftr_0_l;BinInt.Z.shiftl_0_l;dec_inh_nat_subset_has_unique_least_element;;;;;;;
./sumarith.v;StructuredTypeEvaluation;1;5;36;12;rewrite;IHn;-1;dec_inh_nat_subset_has_unique_least_element;BinInt.Z.shiftr_0_l;BinInt.Z.shiftl_0_l;;;;;;;
./sumarith.v;StructuredTypeEvaluation;2;1;36;9;rewrite;IHn;-1;ssrunder.Under_rel.Under_relE;eq_stepl;f_equal2;eq_trans_r;eq_trans;eq_sym;eq_refl;List.repeat_spec;EqdepFacts.eq_dep_non_dep;EqdepFacts.eq_sig_fst
./sumarith.v;StructuredTypeEvaluation;2;1;36;10;rewrite;IHn;-1;injective_projections;BinIntDef.Z.lxor;BinIntDef.Z.ldiff;BinIntDef.Z.land;BinIntDef.Z.lor;BinIntDef.Z.shiftr;BinIntDef.Z.shiftl;BinIntDef.Z.testbit;BinIntDef.Z.gcd;BinIntDef.Z.sqrt
./sumarith.v;StructuredTypeEvaluation;2;1;36;11;rewrite;IHn;-1;BinInt.Z.to_hex_int;BinInt.Z.of_hex_int;BinInt.Z.of_hex_uint;BinIntDef.Z.to_hex_int;BinIntDef.Z.of_hex_int;BinIntDef.Z.of_hex_uint;BinInt.Z.shiftr;BinInt.Z.shiftl;BinInt.Z.to_num_hex_int;BinIntDef.Z.shiftr
./sumarith.v;StructuredTypeEvaluation;2;1;36;12;rewrite;IHn;-1;dec_inh_nat_subset_has_unique_least_element;BinInt.Z.to_hex_int;BinInt.Z.of_hex_int;BinInt.Z.of_hex_uint;BinIntDef.Z.to_hex_int;BinIntDef.Z.of_hex_int;BinIntDef.Z.of_hex_uint;BinInt.Z.shiftr;BinInt.Z.shiftl;BinInt.Z.to_num_hex_int
./sumarith.v;StructuredTypeEvaluation;2;2;36;9;rewrite;IHn;-1;Nat.add_shuffle0;Nat.add_b2n_double_div2;Nat.add_shuffle2;Nat.add_shuffle1;Nat.add_assoc;Nat.add_comm;f_equal2_plus;Arith_prebase.plus_assoc_reverse_stt;Nat.add_0_r;Nat.add_0_l
./sumarith.v;StructuredTypeEvaluation;2;2;36;10;rewrite;IHn;-1;injective_projections;BinInt.ZL0;BinInt.Z.lor_eq_0_l;BinInt.Z.bits_inj_0;BinInt.Z.gcd_eq_0_r;BinInt.Z.gcd_eq_0_l;BinInt.Z.divide_0_l;BinInt.Z.sqrt_up_0;BinInt.Z.sqrt_0;BinInt.Z.pow_eq_0
./sumarith.v;StructuredTypeEvaluation;2;2;36;11;rewrite;IHn;-1;BinInt.Z.shiftr_0_l;BinInt.Z.shiftl_0_l;dec_inh_nat_subset_has_unique_least_element;;;;;;;
./sumarith.v;StructuredTypeEvaluation;2;2;36;12;rewrite;IHn;-1;dec_inh_nat_subset_has_unique_least_element;BinInt.Z.shiftr_0_l;BinInt.Z.shiftl_0_l;;;;;;;
./sumarith.v;StructuredTypeEvaluation;2;5;36;9;rewrite;IHn;-1;Nat.add_shuffle0;Nat.add_b2n_double_div2;Nat.add_shuffle2;Nat.add_shuffle1;Nat.add_assoc;Arith_prebase.plus_assoc_reverse_stt;Nat.Private_NDivProp.Private_NZDiv.div_add;Nat.Private_NDivProp.div_add;Nat.div_add;Nat.mul_add_distr_r
./sumarith.v;StructuredTypeEvaluation;2;5;36;10;rewrite;IHn;-1;in_int_p_Sq;BinInt.ZL0;eq_nat_is_eq;Nat.pow_inj_r;Nat.pow_inj_l;Nat.min_id;Nat.max_id;Nat.mul_id_r;Nat.mul_id_l;Nat.bits_inj
./sumarith.v;StructuredTypeEvaluation;2;5;36;11;rewrite;IHn;-1;;;;;;;;;;
./sumarith.v;StructuredTypeEvaluation;2;5;36;12;rewrite;IHn;-1;;;;;;;;;;
./sumarith.v;StructuredTypeEvaluation;5;1;36;9;rewrite;IHn;-1;f_equal2;proj1_sig_of_sig2_eq;projT1_of_sigT2_eq;ex_proj1_of_ex2_eq;ssrunder.Under_rel.Under_relE;Nat.add_shuffle0;List.rev_length;Nat.add_b2n_double_div2;eq_stepl;eq_trans_r
./sumarith.v;StructuredTypeEvaluation;5;1;36;10;rewrite;IHn;-1;injective_projections;BinInt.ZL0;BinInt.Z.lor_eq_0_l;BinInt.Z.bits_inj_0;BinInt.Z.gcd_eq_0_r;BinInt.Z.gcd_eq_0_l;BinInt.Z.divide_0_l;BinInt.Z.sqrt_up_0;BinInt.Z.sqrt_0;BinInt.Z.pow_eq_0
./sumarith.v;StructuredTypeEvaluation;5;1;36;11;rewrite;IHn;-1;dec_inh_nat_subset_has_unique_least_element;;;;;;;;;
./sumarith.v;StructuredTypeEvaluation;5;1;36;12;rewrite;IHn;-1;dec_inh_nat_subset_has_unique_least_element;;;;;;;;;
./sumarith.v;StructuredTypeEvaluation;5;2;36;9;rewrite;IHn;-1;Nat.add_shuffle0;Nat.add_b2n_double_div2;Nat.add_shuffle2;Nat.add_shuffle1;Nat.add_assoc;Arith_prebase.plus_assoc_reverse_stt;Nat.Private_NDivProp.Private_NZDiv.div_add;Nat.Private_NDivProp.div_add;Nat.div_add;Nat.mul_add_distr_r
./sumarith.v;StructuredTypeEvaluation;5;2;36;10;rewrite;IHn;-1;injective_projections;in_int_p_Sq;BinInt.ZL0;ex_intro2;dec_inh_nat_subset_has_unique_least_element;Acc_inv;Acc_intro;List.in_inv;List.in_remove;List.in_elt_inv
./sumarith.v;StructuredTypeEvaluation;5;2;36;11;rewrite;IHn;-1;dec_inh_nat_subset_has_unique_least_element;;;;;;;;;
./sumarith.v;StructuredTypeEvaluation;5;2;36;12;rewrite;IHn;-1;dec_inh_nat_subset_has_unique_least_element;;;;;;;;;
./sumarith.v;StructuredTypeEvaluation;5;5;36;9;rewrite;IHn;-1;Nat.add_shuffle0;Nat.add_b2n_double_div2;Nat.add_shuffle2;Nat.add_shuffle1;Nat.add_carry_div2;Nat.add_assoc;Arith_prebase.plus_assoc_reverse_stt;Nat.Private_NDivProp.Private_NZDiv.div_add;Nat.Private_NDivProp.div_add;Nat.div_add
./sumarith.v;StructuredTypeEvaluation;5;5;36;10;rewrite;IHn;-1;in_int_p_Sq;BinInt.ZL0;eq_nat_is_eq;Nat.pow_inj_r;Nat.pow_inj_l;Nat.min_id;Nat.max_id;Nat.mul_id_r;Nat.mul_id_l;Nat.bits_inj
./sumarith.v;StructuredTypeEvaluation;5;5;36;11;rewrite;IHn;-1;;;;;;;;;;
./sumarith.v;StructuredTypeEvaluation;5;5;36;12;rewrite;IHn;-1;;;;;;;;;;
./sumarith.v;SelectiveUnification;1;1;36;9;rewrite;IHn;-1;eq_stepl;eq_trans_r;eq_trans;eq_sym;eq_refl;List.repeat_spec;EqdepFacts.eq_dep_non_dep;EqdepFacts.eq_sig_fst;EqdepFacts.eq_sigT_fst;EqdepFacts.internal_eq_sym_internal0
./sumarith.v;SelectiveUnification;1;1;36;10;rewrite;IHn;-1;BinIntDef.Z.lxor;BinIntDef.Z.ldiff;BinIntDef.Z.land;BinIntDef.Z.lor;BinIntDef.Z.shiftr;BinIntDef.Z.shiftl;BinIntDef.Z.testbit;BinIntDef.Z.gcd;BinIntDef.Z.sqrt;BinIntDef.Z.log2
./sumarith.v;SelectiveUnification;1;1;36;11;rewrite;IHn;-1;BinInt.Z.to_hex_int;BinInt.Z.of_hex_int;BinInt.Z.of_hex_uint;BinIntDef.Z.to_hex_int;BinIntDef.Z.of_hex_int;BinIntDef.Z.of_hex_uint;BinInt.Z.shiftr;BinInt.Z.shiftl;BinInt.Z.to_num_hex_int;BinIntDef.Z.shiftr
./sumarith.v;SelectiveUnification;1;1;36;12;rewrite;IHn;-1;BinInt.Z.to_hex_int;BinInt.Z.of_hex_int;BinInt.Z.of_hex_uint;BinIntDef.Z.to_hex_int;BinIntDef.Z.of_hex_int;BinIntDef.Z.of_hex_uint;BinInt.Z.shiftr;BinInt.Z.shiftl;BinInt.Z.to_num_hex_int;BinIntDef.Z.shiftr
./sumarith.v;SelectiveUnification;1;2;36;9;rewrite;IHn;-1;Nat.add_0_r;Nat.add_0_l;plus_O_n;plus_n_O;eq_stepl;eq_trans_r;eq_trans;eq_sym;eq_refl;List.repeat_spec
./sumarith.v;SelectiveUnification;1;2;36;10;rewrite;IHn;-1;BinIntDef.Z.lxor;BinIntDef.Z.ldiff;BinIntDef.Z.land;BinIntDef.Z.lor;BinIntDef.Z.shiftr;BinIntDef.Z.shiftl;BinIntDef.Z.testbit;BinIntDef.Z.gcd;BinIntDef.Z.sqrt;BinIntDef.Z.log2
./sumarith.v;SelectiveUnification;1;2;36;11;rewrite;IHn;-1;BinInt.Z.to_hex_int;BinInt.Z.of_hex_int;BinInt.Z.of_hex_uint;BinIntDef.Z.to_hex_int;BinIntDef.Z.of_hex_int;BinIntDef.Z.of_hex_uint;BinInt.Z.shiftr;BinInt.Z.shiftl;BinInt.Z.to_num_hex_int;BinIntDef.Z.shiftr
./sumarith.v;SelectiveUnification;1;2;36;12;rewrite;IHn;-1;BinInt.Z.to_hex_int;BinInt.Z.of_hex_int;BinInt.Z.of_hex_uint;BinIntDef.Z.to_hex_int;BinIntDef.Z.of_hex_int;BinIntDef.Z.of_hex_uint;BinInt.Z.shiftr;BinInt.Z.shiftl;BinInt.Z.to_num_hex_int;BinIntDef.Z.shiftr
./sumarith.v;SelectiveUnification;1;5;36;9;rewrite;IHn;-1;Nat.add_shuffle0;Nat.add_b2n_double_div2;Nat.add_shuffle2;Nat.add_shuffle1;Nat.add_assoc;Arith_prebase.plus_assoc_reverse_stt;Nat.add_comm;f_equal2_plus;Nat.Private_NDivProp.Private_NZDiv.div_add;Nat.Private_NDivProp.div_add
./sumarith.v;SelectiveUnification;1;5;36;10;rewrite;IHn;-1;BinInt.ZL0;BinInt.Z.lor_eq_0_l;BinInt.Z.bits_inj_0;BinInt.Z.gcd_eq_0_r;BinInt.Z.gcd_eq_0_l;BinInt.Z.divide_0_l;BinInt.Z.sqrt_up_0;BinInt.Z.sqrt_0;BinInt.Z.pow_eq_0;BinInt.Z.odd_0
./sumarith.v;SelectiveUnification;1;5;36;11;rewrite;IHn;-1;BinInt.Z.shiftr_0_l;BinInt.Z.shiftl_0_l;dec_inh_nat_subset_has_unique_least_element;;;;;;;
./sumarith.v;SelectiveUnification;1;5;36;12;rewrite;IHn;-1;dec_inh_nat_subset_has_unique_least_element;BinInt.Z.shiftr_0_l;BinInt.Z.shiftl_0_l;;;;;;;
./sumarith.v;SelectiveUnification;2;1;36;9;rewrite;IHn;-1;ssrunder.Under_rel.Under_relE;eq_stepl;f_equal2;eq_trans_r;eq_trans;eq_sym;eq_refl;List.repeat_spec;EqdepFacts.eq_dep_non_dep;EqdepFacts.eq_sig_fst
./sumarith.v;SelectiveUnification;2;1;36;10;rewrite;IHn;-1;injective_projections;BinIntDef.Z.lxor;BinIntDef.Z.ldiff;BinIntDef.Z.land;BinIntDef.Z.lor;BinIntDef.Z.shiftr;BinIntDef.Z.shiftl;BinIntDef.Z.testbit;BinIntDef.Z.gcd;BinIntDef.Z.sqrt
./sumarith.v;SelectiveUnification;2;1;36;11;rewrite;IHn;-1;BinInt.Z.to_hex_int;BinInt.Z.of_hex_int;BinInt.Z.of_hex_uint;BinIntDef.Z.to_hex_int;BinIntDef.Z.of_hex_int;BinIntDef.Z.of_hex_uint;BinInt.Z.shiftr;BinInt.Z.shiftl;BinInt.Z.to_num_hex_int;BinIntDef.Z.shiftr
./sumarith.v;SelectiveUnification;2;1;36;12;rewrite;IHn;-1;dec_inh_nat_subset_has_unique_least_element;BinInt.Z.to_hex_int;BinInt.Z.of_hex_int;BinInt.Z.of_hex_uint;BinIntDef.Z.to_hex_int;BinIntDef.Z.of_hex_int;BinIntDef.Z.of_hex_uint;BinInt.Z.shiftr;BinInt.Z.shiftl;BinInt.Z.to_num_hex_int
./sumarith.v;SelectiveUnification;2;2;36;9;rewrite;IHn;-1;Nat.add_shuffle0;Nat.add_b2n_double_div2;Nat.add_shuffle2;Nat.add_shuffle1;Nat.add_assoc;Nat.add_comm;f_equal2_plus;Arith_prebase.plus_assoc_reverse_stt;Nat.add_0_r;Nat.add_0_l
./sumarith.v;SelectiveUnification;2;2;36;10;rewrite;IHn;-1;injective_projections;BinInt.ZL0;BinInt.Z.lor_eq_0_l;BinInt.Z.bits_inj_0;BinInt.Z.gcd_eq_0_r;BinInt.Z.gcd_eq_0_l;BinInt.Z.divide_0_l;BinInt.Z.sqrt_up_0;BinInt.Z.sqrt_0;BinInt.Z.pow_eq_0
./sumarith.v;SelectiveUnification;2;2;36;11;rewrite;IHn;-1;BinInt.Z.shiftr_0_l;BinInt.Z.shiftl_0_l;dec_inh_nat_subset_has_unique_least_element;;;;;;;
./sumarith.v;SelectiveUnification;2;2;36;12;rewrite;IHn;-1;dec_inh_nat_subset_has_unique_least_element;BinInt.Z.shiftr_0_l;BinInt.Z.shiftl_0_l;;;;;;;
./sumarith.v;SelectiveUnification;2;5;36;9;rewrite;IHn;-1;Nat.add_shuffle0;Nat.add_b2n_double_div2;Nat.add_shuffle2;Nat.add_shuffle1;Nat.add_assoc;Arith_prebase.plus_assoc_reverse_stt;Nat.Private_NDivProp.Private_NZDiv.div_add;Nat.Private_NDivProp.div_add;Nat.div_add;Nat.mul_add_distr_r
./sumarith.v;SelectiveUnification;2;5;36;10;rewrite;IHn;-1;in_int_p_Sq;BinInt.ZL0;eq_nat_is_eq;Nat.pow_inj_r;Nat.pow_inj_l;Nat.min_id;Nat.max_id;Nat.mul_id_r;Nat.mul_id_l;Nat.bits_inj
./sumarith.v;SelectiveUnification;2;5;36;11;rewrite;IHn;-1;;;;;;;;;;
./sumarith.v;SelectiveUnification;2;5;36;12;rewrite;IHn;-1;;;;;;;;;;
./sumarith.v;SelectiveUnification;5;1;36;9;rewrite;IHn;-1;f_equal2;proj1_sig_of_sig2_eq;projT1_of_sigT2_eq;ex_proj1_of_ex2_eq;ssrunder.Under_rel.Under_relE;Nat.add_shuffle0;List.rev_length;Nat.add_b2n_double_div2;eq_stepl;eq_trans_r
./sumarith.v;SelectiveUnification;5;1;36;10;rewrite;IHn;-1;injective_projections;BinInt.ZL0;BinInt.Z.lor_eq_0_l;BinInt.Z.bits_inj_0;BinInt.Z.gcd_eq_0_r;BinInt.Z.gcd_eq_0_l;BinInt.Z.divide_0_l;BinInt.Z.sqrt_up_0;BinInt.Z.sqrt_0;BinInt.Z.pow_eq_0
./sumarith.v;SelectiveUnification;5;1;36;11;rewrite;IHn;-1;dec_inh_nat_subset_has_unique_least_element;;;;;;;;;
./sumarith.v;SelectiveUnification;5;1;36;12;rewrite;IHn;-1;dec_inh_nat_subset_has_unique_least_element;;;;;;;;;
./sumarith.v;SelectiveUnification;5;2;36;9;rewrite;IHn;-1;Nat.add_shuffle0;Nat.add_b2n_double_div2;Nat.add_shuffle2;Nat.add_shuffle1;Nat.add_assoc;Arith_prebase.plus_assoc_reverse_stt;Nat.Private_NDivProp.Private_NZDiv.div_add;Nat.Private_NDivProp.div_add;Nat.div_add;Nat.mul_add_distr_r
./sumarith.v;SelectiveUnification;5;2;36;10;rewrite;IHn;-1;injective_projections;in_int_p_Sq;BinInt.ZL0;ex_intro2;dec_inh_nat_subset_has_unique_least_element;Acc_inv;Acc_intro;List.in_inv;List.in_remove;List.in_elt_inv
