File Name;Algorithm;Ranking Factor;Size Factor;Line;Character;Keywords Before;Lemma;Index;Result 1;Result 2;Result 3;Result 4;Result 5;Result 6;Result 7;Result 8;Result 9;Result 10
./d_hilbert_calculus.v;SimpleTypeIntersection;;;41;26;apply;ImpI;36;HK;HS;HAndE2;HAndE1;HAndI;HOrI2;HOrI1;HOrE;prov_impl;AxiomH_ind
./d_hilbert_calculus.v;SimpleTypeIntersection;;;41;27;apply;ImpI;1;ImpE;ImpI;Init.Unconvertible;In;Init.unconvertible;Is_true_eq_right;Is_true_eq_left;Is_true_eq_true;inhabits;incl
./d_hilbert_calculus.v;SimpleTypeIntersection;;;41;28;apply;ImpI;1;ImpE;ImpI;imp_iff_compat_r;imp_iff_compat_l;NNF_impl_prov;prov_impl;TrueQ_impl_Validates;iff_sym;not_iff_compat;Relations.inverse_image_of_equivalence
./d_hilbert_calculus.v;SimpleTypeIntersection;;;41;29;apply;ImpI;1;ImpE;ImpI;imp_iff_compat_r;imp_iff_compat_l;NNF_impl_prov;prov_impl;TrueQ_impl_Validates;not_iff_compat;Operators_Properties.clos_rt_idempotent;Operators_Properties.clos_rst_idempotent
./d_hilbert_calculus.v;SimpleTypeIntersection;;;41;30;apply;ImpI;0;ImpI;imp_iff_compat_r;imp_iff_compat_l;TrueQ_impl_Validates;;;;;;
./d_hilbert_calculus.v;SimpleTypeIntersection;;;42;8;apply;OrI1;4;OrE;Nc_sind;Nc_ind;Excluded_Middle;OrI1;OrI2;BotC;deduction;ImpI;prov_or
./d_hilbert_calculus.v;SimpleTypeIntersection;;;42;9;apply;OrI1;2;O;OrE;OrI1;OrI2;OrdersTac.ord;OrdersTac.trans_ord;OrdersTac.OLE;OrdersTac.OLT;OrdersTac.OEQ;or
./d_hilbert_calculus.v;SimpleTypeIntersection;;;42;10;apply;OrI1;1;OrE;OrI1;OrI2;OrdersTac.ord;or;OrdersTac.trans_ord;OrdersTac.OLE;OrdersTac.OLT;OrdersTac.OEQ;orb
./d_hilbert_calculus.v;SimpleTypeIntersection;;;42;11;apply;OrI1;0;OrI1;OrI2;ForallOrdPairs_ind;ForallOrdPairs_sind;Relation_Operators.Ltl_ind;Relation_Operators.Desc_ind;Relation_Operators.d_nil;Relation_Operators.Lt_nil;Relation_Operators.Ltl_sind;Relation_Operators.Desc_sind
./d_hilbert_calculus.v;SimpleTypeIntersection;;;42;12;apply;OrI1;0;OrI1;;;;;;;;;
./d_hilbert_calculus.v;SimpleTypeIntersection;;;43;8;apply;OrI2;5;OrE;Nc_sind;Nc_ind;Excluded_Middle;OrI1;OrI2;BotC;deduction;ImpI;prov_or
./d_hilbert_calculus.v;SimpleTypeIntersection;;;43;9;apply;OrI2;3;O;OrE;OrI1;OrI2;OrdersTac.ord;OrdersTac.trans_ord;OrdersTac.OLE;OrdersTac.OLT;OrdersTac.OEQ;or
./d_hilbert_calculus.v;SimpleTypeIntersection;;;43;10;apply;OrI2;2;OrE;OrI1;OrI2;OrdersTac.ord;or;OrdersTac.trans_ord;OrdersTac.OLE;OrdersTac.OLT;OrdersTac.OEQ;orb
