File Name;Algorithm;Ranking Factor;Size Factor;Line;Character;Keywords Before;Lemma;Index;Result 1;Result 2;Result 3;Result 4;Result 5;Result 6;Result 7;Result 8;Result 9;Result 10
./affinity.v;SimpleTypeIntersection;;;71;43;apply;H'8;-1;H'2;H'0;H'1;equiv_EqLn;rev_defines_sameln;sym_EqLn;Ax1_i;Ax1_ii;cong_eqln_spar;eqln_imp_par
./affinity.v;SimpleTypeIntersection;;;71;44;apply;H'8;-1;H'2;H'0;H'1;Hexadecimal.hexadecimal;Hexadecimal.signed_int;Hexadecimal.uint;Hexadecimal.Little.succ_double;Hexadecimal.Little.double;Hexadecimal.Little.succ;Hexadecimal.app
./affinity.v;SimpleTypeIntersection;;;71;45;apply;H'8;-1;H'2;H'0;H'1;;;;;;;
./affinity.v;SimpleTypeIntersection;;;71;46;apply;H'8;-1;;;;;;;;;;
./affinity.v;SimpleTypeIntersection;;;72;22;apply;H'9;-1;H'2;H'0;H'1;equiv_EqLn;rev_defines_sameln;sym_EqLn;Ax1_i;Ax1_ii;cong_eqln_spar;eqln_imp_par
./affinity.v;SimpleTypeIntersection;;;72;23;apply;H'9;-1;H'2;H'0;H'1;Hexadecimal.hexadecimal;Hexadecimal.signed_int;Hexadecimal.uint;Hexadecimal.Little.succ_double;Hexadecimal.Little.double;Hexadecimal.Little.succ;Hexadecimal.app
./affinity.v;SimpleTypeIntersection;;;72;24;apply;H'9;-1;H'2;H'0;H'1;;;;;;;
./affinity.v;SimpleTypeIntersection;;;72;25;apply;H'9;-1;;;;;;;;;;
./affinity.v;SimpleTypeIntersection;;;75;8;apply;(constructive_uniqueness_for_parallels;-1;except;False_sind;False_rec;False_ind;False_rect;neg_false;Parallelogram;Triangle;Twolines;Segment
./affinity.v;SimpleTypeIntersection;;;75;9;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;SimpleTypeIntersection;;;75;10;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;SimpleTypeIntersection;;;75;11;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;SimpleTypeIntersection;;;75;12;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;SimpleTypeIntersection;;;75;13;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;SimpleTypeIntersection;;;75;14;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;SimpleTypeIntersection;;;75;15;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;SimpleTypeIntersection;;;75;16;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;SimpleTypeIntersection;;;75;17;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;SimpleTypeIntersection;;;75;18;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
