File Name;Algorithm;Ranking Factor;Size Factor;Line;Character;Keywords Before;Lemma;Index;Result 1;Result 2;Result 3;Result 4;Result 5;Result 6;Result 7;Result 8;Result 9;Result 10
./sumkthpowers.v;StructuredTypeEvaluation;10;10;50;12;rewrite;(_:(_*(INR;-1;sum_cte;derivable_pt_lim_Rsqr;derivable_pt_lim_scal;derivable_pt_lim_comp;mult_INR;derivable_pt_lim_finite_sum;derivable_pt_lim_cos_0;derivable_pt_lim_mirr_rev;derivable_pt_lim_opp_rev;derivable_pt_lim_locally_ext
./sumkthpowers.v;StructuredTypeEvaluation;10;10;50;13;rewrite;(_:(_*(INR;-1;;;;;;;;;;
./sumkthpowers.v;StructuredTypeEvaluation;10;10;50;14;rewrite;(_:(_*(INR;-1;;;;;;;;;;
./sumkthpowers.v;StructuredTypeEvaluation;10;10;50;15;rewrite;(_:(_*(INR;-1;;;;;;;;;;
./sumkthpowers.v;StructuredTypeEvaluation;10;10;50;16;rewrite;(_:(_*(INR;-1;;;;;;;;;;
./sumkthpowers.v;StructuredTypeEvaluation;10;10;50;17;rewrite;(_:(_*(INR;-1;;;;;;;;;;
./sumkthpowers.v;StructuredTypeEvaluation;10;10;50;18;rewrite;(_:(_*(INR;-1;;;;;;;;;;
./sumkthpowers.v;StructuredTypeEvaluation;10;10;50;19;rewrite;(_:(_*(INR;-1;;;;;;;;;;
./sumkthpowers.v;StructuredTypeEvaluation;10;10;50;20;rewrite;(_:(_*(INR;-1;;;;;;;;;;
./sumkthpowers.v;StructuredTypeEvaluation;10;10;50;21;rewrite;(_:(_*(INR;-1;;;;;;;;;;
./sumkthpowers.v;StructuredTypeEvaluation;10;10;50;22;rewrite;(_:(_*(INR;-1;;;;;;;;;;
./sumkthpowers.v;StructuredTypeEvaluation;10;10;51;8;apply;derivable_pt_lim_fs;15;derivable_pt_lim_finite_sum;derivable_pt_lim_cos_0;derivable_pt_lim_mirr_rev;derivable_pt_lim_opp_rev;derivable_pt_lim_locally_ext;derivable_pt_lim_ext;derive_pt_eq_1;uniqueness_step3;derivable_pt_lim_sin;derivable_pt_lim_sin_0
./sumkthpowers.v;StructuredTypeEvaluation;10;10;51;9;apply;derivable_pt_lim_fs;13;derivable_pt_lim_finite_sum;derivable_pt_lim_cos_0;derivable_pt_lim_mirr_rev;derivable_pt_lim_opp_rev;derivable_pt_lim_locally_ext;derivable_pt_lim_ext;derive_pt_eq_1;derivable_pt_lim_sin;derivable_pt_lim_sin_0;derivable_pt_lim_ln
./sumkthpowers.v;StructuredTypeEvaluation;10;10;51;10;apply;derivable_pt_lim_fs;13;derivable_pt_lim_finite_sum;derivable_pt_lim_cos_0;derivable_pt_lim_mirr_rev;derivable_pt_lim_opp_rev;derivable_pt_lim_locally_ext;derivable_pt_lim_ext;derive_pt_eq_1;derivable_pt_lim_sin;derivable_pt_lim_sin_0;derivable_pt_lim_ln
./sumkthpowers.v;StructuredTypeEvaluation;10;10;51;11;apply;derivable_pt_lim_fs;13;derivable_pt_lim_finite_sum;derivable_pt_lim_cos_0;derivable_pt_lim_mirr_rev;derivable_pt_lim_opp_rev;derivable_pt_lim_locally_ext;derivable_pt_lim_ext;derive_pt_eq_1;derivable_pt_lim_sin;derivable_pt_lim_sin_0;derivable_pt_lim_ln
./sumkthpowers.v;StructuredTypeEvaluation;10;10;51;12;apply;derivable_pt_lim_fs;13;derivable_pt_lim_finite_sum;derivable_pt_lim_cos_0;derivable_pt_lim_mirr_rev;derivable_pt_lim_opp_rev;derivable_pt_lim_locally_ext;derivable_pt_lim_ext;derive_pt_eq_1;derivable_pt_lim_sin;derivable_pt_lim_sin_0;derivable_pt_lim_ln
./sumkthpowers.v;StructuredTypeEvaluation;10;10;51;13;apply;derivable_pt_lim_fs;13;derivable_pt_lim_finite_sum;derivable_pt_lim_cos_0;derivable_pt_lim_mirr_rev;derivable_pt_lim_opp_rev;derivable_pt_lim_locally_ext;derivable_pt_lim_ext;derive_pt_eq_1;derivable_pt_lim_sin;derivable_pt_lim_sin_0;derivable_pt_lim_ln
