File Name;Algorithm;Ranking Factor;Size Factor;Line;Character;Keywords Before;Lemma;Index;Result 1;Result 2;Result 3;Result 4;Result 5;Result 6;Result 7;Result 8;Result 9;Result 10
./abp_lem25.v;StructuredTypeEvaluation;10;10;65;7;apply;refl_equal;-1;Lem3;Lem5;Lem6;Lem8;CommTn_ds6_b;CommTn_ds6_b';CommTn_ds6_sce;CommLs5;CommSn_dK;Comms3Rn_lce
./abp_lem25.v;StructuredTypeEvaluation;10;10;65;8;apply;refl_equal;-1;rew_const;rew_swap;rew_opp_l;rew_opp_r;rew_map;rew_sig;rew_sigT;rew_ex;RSP;ProcR
./abp_lem25.v;StructuredTypeEvaluation;10;10;65;9;apply;refl_equal;-1;rew_const;rew_swap;rew_opp_l;rew_opp_r;rew_map;rew_sig;rew_sigT;rew_ex;eq_refl;nat_rect_plus
./abp_lem25.v;StructuredTypeEvaluation;10;10;65;10;apply;refl_equal;-1;eq_refl;eq_trans_refl_r;eq_trans_refl_l;;;;;;;
./abp_lem25.v;StructuredTypeEvaluation;10;10;65;11;apply;refl_equal;-1;eq_refl;eq_trans_refl_r;eq_trans_refl_l;;;;;;;
./abp_lem25.v;StructuredTypeEvaluation;10;10;65;12;apply;refl_equal;-1;eq_trans_refl_r;eq_trans_refl_l;;;;;;;;
./abp_lem25.v;StructuredTypeEvaluation;10;10;65;13;apply;refl_equal;-1;;;;;;;;;;
./abp_lem25.v;StructuredTypeEvaluation;10;10;65;14;apply;refl_equal;-1;;;;;;;;;;
./abp_lem25.v;StructuredTypeEvaluation;10;10;65;15;apply;refl_equal;-1;;;;;;;;;;
./abp_lem25.v;StructuredTypeEvaluation;10;10;65;16;apply;refl_equal;-1;;;;;;;;;;
./abp_lem25.v;StructuredTypeEvaluation;10;10;65;17;apply;refl_equal;-1;;;;;;;;;;
./abp_lem25.v;StructuredTypeEvaluation;10;10;67;7;apply;refl_equal;-1;Toggle1;Toggle2;eq_stepl;eq_trans_r;eq_trans;eq_sym;eq_refl;not_eq_sym;rew_const;rew_swap
./abp_lem25.v;StructuredTypeEvaluation;10;10;67;8;apply;refl_equal;-1;rew_const;rew_swap;rew_opp_l;rew_opp_r;rew_map;rew_sig;rew_sigT;rew_ex;RSP;min_r
./abp_lem25.v;StructuredTypeEvaluation;10;10;67;9;apply;refl_equal;-1;rew_const;rew_swap;rew_opp_l;rew_opp_r;rew_map;rew_sig;rew_sigT;rew_ex;eq_refl;eq_refl_map_distr
./abp_lem25.v;StructuredTypeEvaluation;10;10;67;10;apply;refl_equal;-1;eq_refl;eq_refl_map_distr;eq_trans_refl_r;eq_trans_refl_l;;;;;;
./abp_lem25.v;StructuredTypeEvaluation;10;10;67;11;apply;refl_equal;-1;eq_refl;eq_refl_map_distr;eq_trans_refl_r;eq_trans_refl_l;;;;;;
./abp_lem25.v;StructuredTypeEvaluation;10;10;67;12;apply;refl_equal;-1;eq_refl_map_distr;eq_trans_refl_r;eq_trans_refl_l;;;;;;;
./abp_lem25.v;StructuredTypeEvaluation;10;10;67;13;apply;refl_equal;-1;;;;;;;;;;
./abp_lem25.v;StructuredTypeEvaluation;10;10;67;14;apply;refl_equal;-1;;;;;;;;;;
./abp_lem25.v;StructuredTypeEvaluation;10;10;67;15;apply;refl_equal;-1;;;;;;;;;;
./abp_lem25.v;StructuredTypeEvaluation;10;10;67;16;apply;refl_equal;-1;;;;;;;;;;
./abp_lem25.v;StructuredTypeEvaluation;10;10;67;17;apply;refl_equal;-1;;;;;;;;;;
./abp_lem25.v;StructuredTypeEvaluation;10;10;102;7;apply;refl_equal;-1;Lem3;Lem5;Lem6;Lem8;CommTn_ds6_sce;CommTn_ds6_b';CommTn_ds6_b;CommLs5;CommSn_dK;Lem10
./abp_lem25.v;StructuredTypeEvaluation;10;10;102;8;apply;refl_equal;-1;rew_const;rew_swap;rew_opp_l;rew_opp_r;rew_map;rew_sig;rew_sigT;rew_ex;RSP;ProcR
./abp_lem25.v;StructuredTypeEvaluation;10;10;102;9;apply;refl_equal;-1;rew_const;rew_swap;rew_opp_l;rew_opp_r;rew_map;rew_sig;rew_sigT;rew_ex;eq_refl;nat_rect_plus
