File Name;Algorithm;Ranking Factor;Size Factor;Line;Character;Keywords Before;Lemma;Index;Result 1;Result 2;Result 3;Result 4;Result 5;Result 6;Result 7;Result 8;Result 9;Result 10
./affinity.v;StructuredTypeEvaluation;10;10;71;43;apply;H'8;-1;sym_EqLn;equiv_EqLn;H'1;thm4_5ib;Uniqueness_of_constructed_lines;Ax1_ii;thm5_4;rev_defines_sameln;thm5_6;thm5_5
./affinity.v;StructuredTypeEvaluation;10;10;71;44;apply;H'8;-1;H'1;Hexadecimal.Little.succ_double;Hexadecimal.Little.double;Hexadecimal.Little.succ;Hexadecimal.del_tail_int;Hexadecimal.del_tail;Hexadecimal.del_head_int;Hexadecimal.del_head;Hexadecimal.app_int;Hexadecimal.app
./affinity.v;StructuredTypeEvaluation;10;10;71;45;apply;H'8;-1;H'1;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;71;46;apply;H'8;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;72;22;apply;H'9;-1;sym_EqLn;equiv_EqLn;H'1;thm4_5ib;Uniqueness_of_constructed_lines;Ax1_ii;thm5_4;rev_defines_sameln;thm5_6;thm5_5
./affinity.v;StructuredTypeEvaluation;10;10;72;23;apply;H'9;-1;H'1;Hexadecimal.Little.succ_double;Hexadecimal.Little.double;Hexadecimal.Little.succ;Hexadecimal.del_tail_int;Hexadecimal.del_tail;Hexadecimal.del_head_int;Hexadecimal.del_head;Hexadecimal.app_int;Hexadecimal.app
./affinity.v;StructuredTypeEvaluation;10;10;72;24;apply;H'9;-1;H'1;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;72;25;apply;H'9;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;8;apply;(constructive_uniqueness_for_parallels;-1;neg_false;par;Hexadecimal.Little.succ_double;Hexadecimal.Little.double;Hexadecimal.Little.succ;Decimal.Little.succ_double;Decimal.Little.double;Decimal.Little.succ;Side2;Side1
./affinity.v;StructuredTypeEvaluation;10;10;75;9;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;10;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;11;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;12;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;13;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;14;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;15;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;16;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;17;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;18;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;19;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;20;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;21;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;22;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;23;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;24;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;25;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;26;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;27;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;28;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;29;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;30;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;31;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;32;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;33;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;34;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;35;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;36;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;37;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;38;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;39;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;40;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;41;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;42;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;43;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;44;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;45;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;75;46;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;91;7;apply;H'1;5;H'4;sym_EqLn;equiv_EqLn;H';H'0;H'1;H'3;thm4_5ib;Uniqueness_of_constructed_lines;thm7_1
./affinity.v;StructuredTypeEvaluation;10;10;91;8;apply;H'1;3;H'4;H';H'0;H'1;H'3;Hexadecimal.Little.succ_double;Hexadecimal.Little.double;Hexadecimal.Little.succ;Hexadecimal.del_tail_int;Hexadecimal.del_tail
./affinity.v;StructuredTypeEvaluation;10;10;91;9;apply;H'1;3;H';H'4;H'0;H'1;H'3;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;91;10;apply;H'1;0;H'1;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;92;7;apply;H'0;3;sym_EqLn;equiv_EqLn;H';H'0;H'1;H'3;H'4;thm4_5ib;Uniqueness_of_constructed_lines;Ax1_i
./affinity.v;StructuredTypeEvaluation;10;10;92;8;apply;H'0;1;H';H'0;H'1;H'3;H'4;Hexadecimal.Little.succ_double;Hexadecimal.Little.double;Hexadecimal.Little.succ;Hexadecimal.del_tail_int;Hexadecimal.del_tail
./affinity.v;StructuredTypeEvaluation;10;10;92;9;apply;H'0;1;H';H'0;H'1;H'3;H'4;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;92;10;apply;H'0;0;H'0;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;101;7;apply;thm7_3;0;thm7_3;sym_EqLn;equiv_EqLn;H'1;H'3;thm4_5ib;Uniqueness_of_constructed_lines;thm7_1;thm5_4;rev_defines_sameln
./affinity.v;StructuredTypeEvaluation;10;10;101;8;apply;thm7_3;0;thm7_3;thm4_5ib;thm7_1;thm5_4;thm5_6;thm5_5;true;tt;Tri;Triangle
./affinity.v;StructuredTypeEvaluation;10;10;101;9;apply;thm7_3;0;thm7_3;thm4_5ib;thm7_1;thm5_4;thm5_6;thm5_5;Nat.to_hex_int;Nat.to_hex_uint;Nat.to_num_hex_uint;Nat.to_little_hex_uint
./affinity.v;StructuredTypeEvaluation;10;10;101;10;apply;thm7_3;0;thm7_3;thm4_5ib;thm7_1;thm5_4;thm5_6;thm5_5;Nat.to_num_hex_uint;;;
./affinity.v;StructuredTypeEvaluation;10;10;101;11;apply;thm7_3;0;thm7_3;thm7_1;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;101;12;apply;thm7_3;0;thm7_3;thm7_1;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;101;13;apply;thm7_3;0;thm7_3;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;104;7;apply;H'6;9;H'3;eqln_imp_par;cong_eqln_par;sym_Par;equiv_Par;H'1;H'2;H'4;H'5;H'6
./affinity.v;StructuredTypeEvaluation;10;10;104;8;apply;H'6;5;H'3;H'1;H'2;H'4;H'5;H'6;Hexadecimal.Little.succ_double;Hexadecimal.Little.double;Hexadecimal.Little.succ;Hexadecimal.del_tail_int
./affinity.v;StructuredTypeEvaluation;10;10;104;9;apply;H'6;5;H'3;H'1;H'2;H'4;H'5;H'6;;;;
./affinity.v;StructuredTypeEvaluation;10;10;104;10;apply;H'6;0;H'6;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;8;apply;(constructive_uniqueness_for_parallels;-1;H';cong_par_con;cong_eqln_con;sym_ConLn;apart_con;H'2;Twol_cond;cmp_con_diln;constructive_uniqueness_for_parallels;thm5_6
./affinity.v;StructuredTypeEvaluation;10;10;113;9;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;10;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;11;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;12;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;13;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;14;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;15;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;16;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;17;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;18;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;19;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;20;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;21;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;22;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;23;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;24;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;25;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;26;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;27;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;28;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;29;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;30;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;31;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;32;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;33;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;34;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;35;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;36;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;37;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;38;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;39;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;40;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;41;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;42;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;43;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;44;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;45;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;113;46;apply;(constructive_uniqueness_for_parallels;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;122;8;apply;(cmp_apt_diln;-1;cong_eqln_diln;Convergent_imp_distinct;sym_DiLn;apart_diln;thm4_9b;thm4_9a;thm4_1b;Ax1_ii;thm7_1;thm4_3d
./affinity.v;StructuredTypeEvaluation;10;10;122;9;apply;(cmp_apt_diln;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;122;10;apply;(cmp_apt_diln;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;122;11;apply;(cmp_apt_diln;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;122;12;apply;(cmp_apt_diln;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;122;13;apply;(cmp_apt_diln;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;122;14;apply;(cmp_apt_diln;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;122;15;apply;(cmp_apt_diln;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;122;16;apply;(cmp_apt_diln;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;122;17;apply;(cmp_apt_diln;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;122;18;apply;(cmp_apt_diln;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;122;19;apply;(cmp_apt_diln;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;122;20;apply;(cmp_apt_diln;-1;;;;;;;;;;
./affinity.v;StructuredTypeEvaluation;10;10;122;21;apply;(cmp_apt_diln;-1;;;;;;;;;;
