File Name;Algorithm;Ranking Factor;Size Factor;Line;Character;Keywords Before;Lemma;Index;Result 1;Result 2;Result 3;Result 4;Result 5;Result 6;Result 7;Result 8;Result 9;Result 10
./problems.v;Shuffle;;;65;7;apply;DiLn_qimp_con;96;mult_n_Sm;Negation;Nat.div;Hexadecimal.internal_signed_int_dec_bl0;projT3_eq;or_sind;eq_add_S;DiLn;thm4_5ia;Triangle
./problems.v;Shuffle;;;65;8;apply;DiLn_qimp_con;5;DiLn;Decimal.internal_uint_dec_lb;Decimal.Pos;Decimal.uint_ind;Decimal.uint;DiLn_qimp_con;Decimal.D3;Decimal.norm;Decimal.nb_digits;Decimal.del_head
./problems.v;Shuffle;;;65;9;apply;DiLn_qimp_con;1;DiLn;DiLn_qimp_con;Decimal.internal_uint_dec_lb;sym_DiPt;Decimal.internal_uint_dec_bl;Decimal.internal_signed_int_dec_lb;Decimal.Pos;Decimal.uint;Decimal.D3;Decimal.norm
./problems.v;Shuffle;;;65;10;apply;DiLn_qimp_con;1;DiLn;DiLn_qimp_con;Decimal.Little.succ_double;Decimal.internal_uint_dec_lb;Decimal.internal_uint_dec_bl;Decimal.internal_signed_int_dec_lb;Decimal.Pos;Decimal.uint_ind;Decimal.uint;Decimal.D3
./problems.v;Shuffle;;;65;11;apply;DiLn_qimp_con;1;DiLn;DiLn_qimp_con;Decimal.internal_uint_dec_lb;Decimal.internal_uint_dec_bl;Decimal.internal_signed_int_dec_lb;Decimal.norm;Decimal.nb_digits;Decimal.nztail;Decimal.nzhead;Decimal.app_int
./problems.v;Shuffle;;;65;12;apply;DiLn_qimp_con;0;DiLn_qimp_con;Decimal.internal_uint_dec_lb;Decimal.internal_uint_dec_bl;Decimal.internal_signed_int_dec_lb;Decimal.nb_digits;Decimal.uint_ind;Decimal.signed_int_beq;Decimal.uint_of_uint;Decimal.app_int;Hexadecimal.del_tail_int
./problems.v;Shuffle;;;65;13;apply;DiLn_qimp_con;0;DiLn_qimp_con;Decimal.signed_int_beq;;;;;;;;
./problems.v;Shuffle;;;65;14;apply;DiLn_qimp_con;0;DiLn_qimp_con;Decimal.signed_int_beq;;;;;;;;
./problems.v;Shuffle;;;65;15;apply;DiLn_qimp_con;0;DiLn_qimp_con;;;;;;;;;
./problems.v;Shuffle;;;65;16;apply;DiLn_qimp_con;0;DiLn_qimp_con;;;;;;;;;
