File Name;Algorithm;Ranking Factor;Size Factor;Line;Character;Keywords Before;Lemma;Index;Result 1;Result 2;Result 3;Result 4;Result 5;Result 6;Result 7;Result 8;Result 9;Result 10
./d_hilbert_calculus.v;Shuffle;;;41;26;apply;ImpI;-1;Byte.x20;PeanoNat.Nat.nocarry_equiv;Nat.even;eq_sig2_ind_uncurried;Byte.x1f;eq_sig2;iff_refl;PeanoNat.Nat.Private_NZGcdProp.divide_reflexive;Operators_Properties.clos_rst1n_rst;sum
./d_hilbert_calculus.v;Shuffle;;;41;27;apply;ImpI;-1;ID;iff_refl;iff;inhabited_sig_to_exists;imp_not_l;inhabited;in_in_remove;in_or_app;incl_cons;implb_orb
./d_hilbert_calculus.v;Shuffle;;;41;28;apply;ImpI;-1;imp_not_l;implb_orb;implb_true_iff;implb_negb;not_imp_rev_iff;Forall_impl;Forall2_impl;in_in_remove;Morphisms.trans_co_impl_morphism;Morphisms_Prop.or_iff_morphism_obligation_1
./d_hilbert_calculus.v;Shuffle;;;41;29;apply;ImpI;-1;imp_not_l;implb_orb;implb_true_iff;implb_negb;not_imp_rev_iff;Forall_impl;Forall2_impl;Morphisms.trans_co_impl_morphism;Morphisms_Prop.ex_flip_impl_morphism_obligation_1;RelationClasses.inverse_impl_rewrite_relation
./d_hilbert_calculus.v;Shuffle;;;41;30;apply;ImpI;-1;implb_true_iff;not_imp_rev_iff;Morphisms_Prop.or_iff_morphism_obligation_1;Morphisms_Prop.all_iff_morphism;Morphisms.trans_co_impl_morphism;RelationClasses.predicate_implication_preorder;Morphisms_Prop.ex_flip_impl_morphism_obligation_1;RelationClasses.inverse_impl_rewrite_relation;Morphisms.trans_sym_contra_impl_morphism_obligation_1;CMorphisms.trans_co_eq_inv_arrow_morphism_obligation_1
./d_hilbert_calculus.v;Shuffle;;;42;8;apply;OrI1;-1;Hexadecimal.D8;list_rec;PeanoNat.Nat.measure_right_induction;Byte.x98;PeanoNat.Nat.Private_NZSqrt.sqrt_2;PeanoNat.Nat.div_unique_exact;Byte.x8c;uncurry;Morphisms.respectful;Morphisms.trans_contra_co_morphism_obligation_1
./d_hilbert_calculus.v;Shuffle;;;42;9;apply;OrI1;-1;Operators_Properties.clos_rtn1_step;Operators_Properties.clos_rstn1_rst;Operators_Properties.clos_rstn1_trans;Operators_Properties.clos_rst_rst1n_iff;OrdersTac.ord_sind;Operators_Properties.clos_rst_is_equiv;or;orb_false_intro;orb_negb_l;CompOpp_iff
./d_hilbert_calculus.v;Shuffle;;;42;10;apply;OrI1;-1;or;OrdersTac.ord_sind;orb_false_intro;orb_negb_l;CNF_or_clause_prov;implb_orb_distrib_l;absorption_orb;PeanoNat.Nat.orb_even_odd;Morphisms.StrictOrder_PartialOrder;Morphisms.PartialOrder_StrictOrder
./d_hilbert_calculus.v;Shuffle;;;42;11;apply;OrI1;-1;orb_false_intro;OrdersTac.ord_sind;implb_orb_distrib_l;Morphisms_Prop.or_iff_morphism_obligation_1;Operators_Properties.clos_rtn1_step;Operators_Properties.clos_rstn1_rst;Operators_Properties.clos_rstn1_trans;Operators_Properties.clos_rst_is_equiv;RelationClasses.PartialOrder_inverse;CRelationClasses.PartialOrder_inverse
./d_hilbert_calculus.v;Shuffle;;;42;12;apply;OrI1;-1;Operators_Properties.clos_rtn1_step;Morphisms_Prop.or_iff_morphism_obligation_1;Operators_Properties.clos_rstn1_rst;Operators_Properties.clos_rstn1_trans;Operators_Properties.clos_rst_rst1n_iff;Relation_Operators.clos_trans_n1_sind;;;;
./d_hilbert_calculus.v;Shuffle;;;43;8;apply;OrI2;-1;or_not_r_iff_2;PeanoNat.Nat.max_lub_lt_iff;PeanoNat.Nat.ones_spec_high;Number.int_of_int;Byte.x75;Relation_Operators.clos_refl_trans_ind;forallb_forall;CRelationClasses.symmetry;PeanoNat.Nat.max_mono;PeanoNat.Nat.double_S
./d_hilbert_calculus.v;Shuffle;;;43;9;apply;OrI2;-1;Operators_Properties.clos_rt_t;Operators_Properties.clos_rstn1_rst;OrdersTac.ord;Operators_Properties.clos_refl_trans_ind_left;Operators_Properties.clos_rt_is_preorder;Operators_Properties.clos_rt_rt1n_iff;Operators_Properties.clos_rt1n_step;or_not_r_iff_2;option_ind;CompOpp_iff
./d_hilbert_calculus.v;Shuffle;;;43;10;apply;OrI2;-1;OrdersTac.ord;or_not_r_iff_2;ForallOrdPairs_ForallPairs;CNF_or_clause_prov;ForallOrdPairs_sind;rew_opp_r;prov_or;count_occ_repeat_neq;Relation_Operators.lexprod_sind;Relation_Operators.d_one
./d_hilbert_calculus.v;Shuffle;;;43;11;apply;OrI2;-1;or_not_r_iff_2;ForallOrdPairs_ForallPairs;ForallOrdPairs_sind;implb_orb_distrib_r;Relation_Operators.right_slex;Operators_Properties.clos_rt_t;Operators_Properties.clos_rstn1_rst;Operators_Properties.clos_rt_is_preorder;Operators_Properties.clos_rt1n_step;RelationClasses.PartialOrder_inverse
./d_hilbert_calculus.v;Shuffle;;;43;12;apply;OrI2;-1;or_not_r_iff_2;;;;;;;;;
./d_hilbert_calculus.v;Shuffle;;;44;8;apply;AndI;-1;RelationClasses.subrelation_partial_order_obligation_1;CMorphisms.per_partial_app_type_morphism;PeanoNat.Nat.testbit_0_r;Byte.x7b;eq_trans_sym_inv_l;CRelationClasses.StrictOrder_Transitive;PeanoNat.Nat.lt_neq;Hexadecimal.D2;iff_trans;PeanoNat.Nat.le_decidable
