File Name;Algorithm;Ranking Factor;Size Factor;Line;Character;Keywords Before;Lemma;Index;Result 1;Result 2;Result 3;Result 4;Result 5;Result 6;Result 7;Result 8;Result 9;Result 10
./GenericEnv.v;Shuffle;;;81;9;apply;ok_empty;-1;list;PeanoNat.Nat.lnot_sub_low;flip_PreOrder;ClassicalFacts.boolP_elim_redl;Bool.xorb_move_l_r_1;all_belongs_belongs;rew_pair;length_dom_img_eq;Nat.of_int;PeanoNat.Nat.Private_NDivProp.Private_NZDiv.mul_mod_distr_r
./GenericEnv.v;Shuffle;;;81;10;apply;ok_empty;-1;option_sind;or_cancel_l;ok_sind;or_iff_compat_r;OrdersTac.ord_rect;Operators_Properties.clos_rst_rst1n_iff;Operators_Properties.rt1n_ind_right;Nat.of_int;Nat.of_hex_int;sigT_of_prod
./GenericEnv.v;Shuffle;;;81;11;apply;ok_empty;-1;ok_sind;belongs_ok_concat_inv_r;EqdepFacts.UIP_refl_on__Streicher_K_on;;;;;;;
./GenericEnv.v;Shuffle;;;81;12;apply;ok_empty;-1;ok_sind;belongs_ok_concat_inv_r;EqdepFacts.UIP_refl_on__Streicher_K_on;;;;;;;
./GenericEnv.v;Shuffle;;;81;13;apply;ok_empty;-1;;;;;;;;;;
./GenericEnv.v;Shuffle;;;81;14;apply;ok_empty;-1;;;;;;;;;;
./GenericEnv.v;Shuffle;;;81;15;apply;ok_empty;-1;;;;;;;;;;
./GenericEnv.v;Shuffle;;;81;16;apply;ok_empty;-1;;;;;;;;;;
./GenericEnv.v;Shuffle;;;81;17;apply;ok_empty;-1;;;;;;;;;;
./GenericEnv.v;Shuffle;;;82;11;rewrite;dom_concat;-1;StrictOrder;Partial_Order.PO_cond2;PeanoNat.Nat.lnot_lxor_r;absurd;ex2_sind;CRelationClasses.PreOrder;Ensembles.Singleton_rect;OrdersTac.ord_sind;remove_ok_notin;ok_concat
./GenericEnv.v;Shuffle;;;82;12;rewrite;dom_concat;-1;destruct_list;dom_update;dom_map;Decimal.nb_digits;Decimal.uint_sind;Decimal.unorm;Decimal.D8;Decidable.or_not_l_iff_1;Decimal.internal_uint_dec_bl;Decimal.Neg
./GenericEnv.v;Shuffle;;;82;13;rewrite;dom_concat;-1;dom_update;dom_map;Decidable.or_not_l_iff_1;Morphisms.do_subrelation;Decimal.unorm;NoDup_remove_1;PeanoNat.Nat.Odd_double;Compare_dec.not_eq;PeanoNat.Nat.log2_double;NoDup_nth_error
./GenericEnv.v;Shuffle;;;82;14;rewrite;dom_concat;-1;dom_update;dom_map;NoDup_remove_1;Decimal.unorm;Compare_dec.nat_compare_le;Compare_dec.leb_complete_conv;Compare_dec.nat_compare_gt;PeanoNat.Nat.Div0.add_mod_idemp_r;PeanoNat.Nat.divmod;PeanoNat.Nat.Div0.mul_mod_distr_l
./GenericEnv.v;Shuffle;;;82;15;rewrite;dom_concat;-1;dom_update;dom_map;NoDup_remove_1;PeanoNat.Nat.Div0.add_mod_idemp_r;PeanoNat.Nat.Div0.mul_mod_distr_l;Compare_dec.nat_compare_le;Compare_dec.nat_compare_gt;Compare_dec.leb_complete_conv;PeanoNat.Nat.mul_divide_mono_l;PeanoNat.Nat.Div0.add_mul_mod_distr_r
./GenericEnv.v;Shuffle;;;82;16;rewrite;dom_concat;-1;Compare_dec.leb_complete_conv;;;;;;;;;
./GenericEnv.v;Shuffle;;;82;17;rewrite;dom_concat;-1;Compare_dec.leb_complete_conv;;;;;;;;;
./GenericEnv.v;Shuffle;;;82;18;rewrite;dom_concat;-1;Compare_dec.leb_complete_conv;;;;;;;;;
./GenericEnv.v;Shuffle;;;82;19;rewrite;dom_concat;-1;;;;;;;;;;
./GenericEnv.v;Shuffle;;;82;20;rewrite;dom_concat;-1;;;;;;;;;;
./GenericEnv.v;Shuffle;;;82;21;rewrite;dom_concat;-1;;;;;;;;;;
./GenericEnv.v;Shuffle;;;82;42;rewrite;dom_single;-1;Byte.xa5;remove_belongs_concat_l;repeat_spec;PeanoNat.Nat.lcm_comm;Relation_Operators.sp_swap;PeanoNat.Nat.Even_Odd_ind;Decimal.decimal_beq;PeanoNat.Nat.lt_le_trans;Acc_intro;PeanoNat.Nat.mul_eq_1
./GenericEnv.v;Shuffle;;;82;43;rewrite;dom_single;-1;dom_singles_incl;Decimal.decimal_beq;DecidableClass.Decidable_complete_alt;DecidableClass.Decidable_sound_alt;DecidableClass.Decidable_not;DecidableClass.decide;Decimal.D2;Decimal.D8;Decimal.Nil;Decimal.abs
./GenericEnv.v;Shuffle;;;82;44;rewrite;dom_single;-1;dom_singles_incl;all_notin_dom_inv;NoDup_cons_iff;Decidable.contrapositive;Cpo.Definition_of_Complete;PeanoNat.Nat.Odd_double;Decidable.imp_not_l;Compare_dec.not_gt;Compare_dec.not_eq;Hexadecimal.Little.double
./GenericEnv.v;Shuffle;;;82;45;rewrite;dom_single;-1;dom_singles_incl;all_notin_dom_inv;PeanoNat.Nat.Div0.mod_divides;Cpo.Definition_of_Complete;PeanoNat.Nat.divmod;Decidable.imp_not_l;DecidableClass.Decidable_complete_alt;Relation_Definitions.same_relation;Relation_Definitions.per_sym;PeanoNat.Nat.Private_Dec.max_case_strong
./GenericEnv.v;Shuffle;;;82;46;rewrite;dom_single;-1;dom_singles_incl;all_notin_dom_inv;PeanoNat.Nat.Div0.mod_divides;Cpo.Definition_of_Complete;Decidable.imp_not_l;DecidableClass.Decidable_complete_alt;Relation_Definitions.same_relation;Relation_Definitions.per_sym;PeanoNat.Nat.Private_NDivProp.Private_NZDiv.div_le_compat_l;ClassicalFacts.independence_general_premises_right_distr_implication_over_disjunction
./GenericEnv.v;Shuffle;;;82;47;rewrite;dom_single;-1;dom_singles_incl;PeanoNat.Nat.Div0.mod_divides;ClassicalFacts.independence_general_premises_right_distr_implication_over_disjunction;;;;;;;
./GenericEnv.v;Shuffle;;;82;48;rewrite;dom_single;-1;dom_singles_incl;ClassicalFacts.independence_general_premises_right_distr_implication_over_disjunction;;;;;;;;
./GenericEnv.v;Shuffle;;;82;49;rewrite;dom_single;-1;dom_singles_incl;ClassicalFacts.independence_general_premises_right_distr_implication_over_disjunction;;;;;;;;
./GenericEnv.v;Shuffle;;;82;50;rewrite;dom_single;-1;dom_singles_incl;;;;;;;;;
./GenericEnv.v;Shuffle;;;82;51;rewrite;dom_single;-1;dom_singles_incl;;;;;;;;;
./GenericEnv.v;Shuffle;;;82;52;rewrite;dom_single;-1;dom_singles_incl;;;;;;;;;
