File Name;Algorithm;Ranking Factor;Size Factor;Line;Character;Keywords Before;Lemma;Index;Result 1;Result 2;Result 3;Result 4;Result 5;Result 6;Result 7;Result 8;Result 9;Result 10
./Lists.v;Shuffle;;;598;23;rewrite ->;IHl1';-1;Morphisms.reflexive_reflexive_proxy;PeanoNat.Nat.max_lub_lt_iff;imp_iff_compat_r;BinNat.N.eq_mul_0_l;List.count_occ_app;BinInt.Z.testbit_eqb;PeanoNat.Nat.Private_NDivProp.add_mod_idemp_l;PeanoNat.Nat.le_antisymm;BinNat.N.b2n_inj;List.in_in_remove
./Lists.v;Shuffle;;;598;24;rewrite ->;IHl1';-1;InitialRing.gen_phiZ1;InitialRing.rmul_ext5_Proper;InitialRing.ropp_ext5_Proper;InitialRing.Nwsub;InitialRing.Nwmul_ok;InitialRing.R_setoid4_Reflexive;InitialRing.Nsub;InitialRing.R_setoid3_Reflexive;imp_iff_compat_r;iff
./Lists.v;Shuffle;;;598;25;rewrite ->;IHl1';-1;inhabited;inhabits;BinInt.Z.shiftr_land;BinInt.Z.shiftl_lxor;BinInt.Z.shiftr_wd;BinIntDef.Z.shiftr;InitialRing.gen_phiZ1;BinInt.Z.mul_shuffle3;List.NoDup_incl_length;Morphisms_Prop.ex_iff_morphism_obligation_1
./Lists.v;Shuffle;;;598;26;rewrite ->;IHl1';-1;BinInt.Z.shiftr_land;BinInt.Z.shiftl_lxor;InitialRing.gen_phiZ1;BinInt.Z.mul_shuffle3;List.NoDup_incl_length;Morphisms_Prop.ex_iff_morphism_obligation_1;Morphisms.trans_co_eq_inv_impl_morphism;;;
./Lists.v;Shuffle;;;598;27;rewrite ->;IHl1';-1;InitialRing.gen_phiZ1;Morphisms_Prop.ex_iff_morphism_obligation_1;;;;;;;;
./Lists.v;Shuffle;;;598;28;rewrite ->;IHl1';-1;;;;;;;;;;
./Lists.v;Shuffle;;;680;16;rewrite <-;IHl';-1;Morphisms.trans_contra_co_morphism_obligation_1;BinNat.N.shiftr_0_l;eq_sigT2_uncurried_iff;Bool.compare_spec;BinPos.Pos.Private_Tac.eq_trans;eq_rec_r;PeanoNat.Nat.Even_alt_Odd_alt_sind;Ring_theory.mkpow_th;Byte.x87;BinInt.Z.sqrt_sqrt_up_exact
./Lists.v;Shuffle;;;680;17;rewrite <-;IHl';-1;InitialRing.Nwadd_ok;InitialRing.ropp_ext_Proper;InitialRing.R_setoid3_Reflexive;InitialRing.R_setoid5_Symmetric;InitialRing.ropp_ext;InitialRing.Nword;index;BinInt.Z.sqrt_sqrt_up_exact;BinInt.Z.gcd_unique;BinInt.Z.add_0_r
./Lists.v;Shuffle;;;680;18;rewrite <-;IHl';-1;eq_ex_intro2_hprop_nondep;BinInt.Z.shiftl_neg;BinIntDef.Z.to_num_hex_int;BinInt.Z.log2_shiftl';Bool.Is_true_eq_right;Morphisms_Prop.or_impl_morphism_obligation_1;Morphisms_Prop.iff_iff_iff_impl_morphism_obligation_1;;;
./Lists.v;Shuffle;;;680;19;rewrite <-;IHl';-1;BinInt.Z.log2_shiftl';BinInt.Z.shiftl_neg;Morphisms_Prop.or_impl_morphism_obligation_1;Morphisms_Prop.iff_iff_iff_impl_morphism_obligation_1;;;;;;
./Lists.v;Shuffle;;;680;20;rewrite <-;IHl';-1;BinInt.Z.log2_shiftl';;;;;;;;;
./Lists.v;Shuffle;;;696;23;rewrite ->;IHl1';-1;BinNat.N.log2_bits_unique;PeanoNat.Nat.Div0.mul_mod;PeanoNat.Nat.Private_NDivProp.Private_NZDiv.div_1_l;PeanoNat.Nat.land_diag;BinPos.Pos.max_assoc;BinNat.N.ldiff_ones_r;add_assoc'';Byte.byte_ind;PeanoNat.Nat.Private_Tac.lt_irrefl;BinInt.Z.mul_assoc
./Lists.v;Shuffle;;;696;24;rewrite ->;IHl1';-1;InitialRing.Nwopp;InitialRing.ropp_ext3;InitialRing.radd_ext5_Proper;Init.Unconvertible;InitialRing.hypo_proof;InitialRing.R_set1;InitialRing.radd_ext_Proper;InitialRing.R_setoid4_Transitive;InitialRing.Nwcons;InitialRing.Nsub
./Lists.v;Shuffle;;;696;25;rewrite ->;IHl1';-1;InitialRing.hypo_proof;BinInt.Z.shiftr_eq_0;BinIntDef.Z.to_num_hex_int;BinIntDef.Z.shiftl;Eqdep_dec.inj_right_pair;Morphisms_Prop.or_iff_morphism;Morphisms_Prop.and_impl_morphism_obligation_1;Morphisms.trans_sym_co_inv_impl_morphism_obligation_1;CMorphisms.trans_contra_inv_impl_type_morphism_obligation_1;
./Lists.v;Shuffle;;;696;26;rewrite ->;IHl1';-1;InitialRing.hypo_proof;BinIntDef.Z.shiftl;Morphisms_Prop.and_impl_morphism_obligation_1;Morphisms.trans_sym_co_inv_impl_morphism_obligation_1;CMorphisms.trans_contra_inv_impl_type_morphism_obligation_1;;;;;
./Lists.v;Shuffle;;;696;27;rewrite ->;IHl1';-1;Morphisms_Prop.and_impl_morphism_obligation_1;Morphisms.trans_sym_co_inv_impl_morphism_obligation_1;CMorphisms.trans_contra_inv_impl_type_morphism_obligation_1;;;;;;;
./Lists.v;Shuffle;;;696;28;rewrite ->;IHl1';-1;;;;;;;;;;
./Lists.v;Shuffle;;;714;23;rewrite ->;app_length;-1;BinInt.Z.Private_Div.NZQuot.mod_divides;Zeven.Zodd;List.elt_eq_unit;PeanoNat.Nat.tail_mul_spec;List.incl;RelationClasses.StrictOrder_Asymmetric;BinPos.Pos.of_uint;PeanoNat.Nat.zero_or_succ;Nnat.N2Nat.inj_iff;Byte.xd4
./Lists.v;Shuffle;;;714;24;rewrite ->;app_length;-1;andb_eq_orb;Acc_inv_dep;Arith_prebase.lt_n_Sm_le_stt;Ascii.DoubleQuote;Arith_prebase.gt_not_le_stt;Ascii.byte_of_ascii;ArithRing.protected_to_nat;Bool.andb_prop_elim;List.Add_in;List.Add_ind
./Lists.v;Shuffle;;;714;25;rewrite ->;app_length;-1;Arith_prebase.lt_n_Sm_le_stt;Arith_prebase.gt_not_le_stt;ArithRing.protected_to_nat;Decimal.app;Bool.andb_prop_elim;List.incl_app;Acc_inv_dep;BinInt.Z.add_pos_pos;BinNat.N.lt_add_pos_r;PeanoNat.Nat.add_pos_cases
./Lists.v;Shuffle;;;714;26;rewrite ->;app_length;-1;Decimal.app;List.incl_app;BinInt.Z.add_pos_pos;Morphisms.PartialApplication;Bool.andb_prop_elim;CMorphisms.Reflexive_partial_app_morphism;;;;
