File Name;Algorithm;Ranking Factor;Size Factor;Line;Character;Keywords Before;Lemma;Index;Result 1;Result 2;Result 3;Result 4;Result 5;Result 6;Result 7;Result 8;Result 9;Result 10
./orthogonality.v;Shuffle;;;85;7;apply;O4';-1;pred_Sn;thm7_4;Nat.of_num_uint;Hexadecimal.uint_ind;eq_sig_ind;not;Number.signed_int_beq;Equivalence_sind;thm4_9a;line2
./orthogonality.v;Shuffle;;;85;8;apply;O4';-1;O2;O3_ii;Ort;orb;option_sind;or;or_ind;option_ind;option;or_sind
./orthogonality.v;Shuffle;;;85;9;apply;O4';-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;85;10;apply;O4';-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;106;8;apply;(H'2;-1;Byte.x90;Nat.two;eq_ex2_ind;Byte.xe9;Byte.x92;Decimal.uint_of_uint;Hexadecimal.internal_signed_int_dec_bl0;eq_id_comm_r;Pgram;parsides_i
./orthogonality.v;Shuffle;;;106;9;apply;(H'2;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;106;10;apply;(H'2;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;106;11;apply;(H'2;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;106;12;apply;(H'2;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;110;8;apply;(H'4;-1;apart_dipt;prod_rec;Nat.to_little_hex_uint;Decimal.decimal_eq_dec;ConLn;eq_ex_hprop_iff;Byte.xe1;or_comm;Byte.xa3;eq_existT_uncurried
./orthogonality.v;Shuffle;;;110;9;apply;(H'4;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;110;10;apply;(H'4;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;110;11;apply;(H'4;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;110;12;apply;(H'4;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;117;8;apply;(cmp_unort_con;-1;Seg;le;Byte.byte_rec;Segment;Acc_intro;BoolSpec_sind;Number.int_of_int;pred_Sn;Transitive;Byte.x3c
./orthogonality.v;Shuffle;;;117;9;apply;(cmp_unort_con;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;117;10;apply;(cmp_unort_con;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;117;11;apply;(cmp_unort_con;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;117;12;apply;(cmp_unort_con;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;117;13;apply;(cmp_unort_con;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;117;14;apply;(cmp_unort_con;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;117;15;apply;(cmp_unort_con;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;117;16;apply;(cmp_unort_con;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;117;17;apply;(cmp_unort_con;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;117;18;apply;(cmp_unort_con;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;117;19;apply;(cmp_unort_con;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;117;20;apply;(cmp_unort_con;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;117;21;apply;(cmp_unort_con;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;117;22;apply;(cmp_unort_con;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;125;8;apply;(cmp_unort_con;-1;eq_existT_l;Uniqueness_of_orthogonality;Byte.x11;EqLn;not;Byte.x0f;and_rect;eq_ex_eta;Byte.x31;CompareSpecT
./orthogonality.v;Shuffle;;;125;9;apply;(cmp_unort_con;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;125;10;apply;(cmp_unort_con;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;125;11;apply;(cmp_unort_con;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;125;12;apply;(cmp_unort_con;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;125;13;apply;(cmp_unort_con;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;125;14;apply;(cmp_unort_con;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;125;15;apply;(cmp_unort_con;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;125;16;apply;(cmp_unort_con;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;125;17;apply;(cmp_unort_con;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;125;18;apply;(cmp_unort_con;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;125;19;apply;(cmp_unort_con;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;125;20;apply;(cmp_unort_con;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;125;21;apply;(cmp_unort_con;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;125;22;apply;(cmp_unort_con;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;137;8;apply;(Convergent_imp_distinct;-1;Byte.xe7;Byte.x47;Byte.x3e;eq_existT2_uncurried;eq_exist2_curried;eq_sigT_nondep;Byte.xea;Acc_inv_dep;Byte.x0b;nat_case
./orthogonality.v;Shuffle;;;137;9;apply;(Convergent_imp_distinct;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;137;10;apply;(Convergent_imp_distinct;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;137;11;apply;(Convergent_imp_distinct;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;137;12;apply;(Convergent_imp_distinct;-1;;;;;;;;;;
./orthogonality.v;Shuffle;;;137;13;apply;(Convergent_imp_distinct;-1;;;;;;;;;;
