File Name;Algorithm;Ranking Factor;Size Factor;Line;Character;Keywords Before;Lemma;Index;Result 1;Result 2;Result 3;Result 4;Result 5;Result 6;Result 7;Result 8;Result 9;Result 10
./Newman.v;SimpleTypeIntersection;;;42;11;apply;(noetherian_induction1;-1;N;C;R;strong_conf_conf;inclus_conf;a_set;Exc;sumor;sumbool;Number.number
./Newman.v;SimpleTypeIntersection;;;42;12;apply;(noetherian_induction1;-1;;;;;;;;;;
./Newman.v;SimpleTypeIntersection;;;42;13;apply;(noetherian_induction1;-1;;;;;;;;;;
./Newman.v;SimpleTypeIntersection;;;42;14;apply;(noetherian_induction1;-1;;;;;;;;;;
./Newman.v;SimpleTypeIntersection;;;42;15;apply;(noetherian_induction1;-1;;;;;;;;;;
./Newman.v;SimpleTypeIntersection;;;42;16;apply;(noetherian_induction1;-1;;;;;;;;;;
./Newman.v;SimpleTypeIntersection;;;42;17;apply;(noetherian_induction1;-1;;;;;;;;;;
./Newman.v;SimpleTypeIntersection;;;42;18;apply;(noetherian_induction1;-1;;;;;;;;;;
./Newman.v;SimpleTypeIntersection;;;42;19;apply;(noetherian_induction1;-1;;;;;;;;;;
./Newman.v;SimpleTypeIntersection;;;42;20;apply;(noetherian_induction1;-1;;;;;;;;;;
./Newman.v;SimpleTypeIntersection;;;42;21;apply;(noetherian_induction1;-1;;;;;;;;;;
./Newman.v;SimpleTypeIntersection;;;42;22;apply;(noetherian_induction1;-1;;;;;;;;;;
./Newman.v;SimpleTypeIntersection;;;42;23;apply;(noetherian_induction1;-1;;;;;;;;;;
./Newman.v;SimpleTypeIntersection;;;42;24;apply;(noetherian_induction1;-1;;;;;;;;;;
./Newman.v;SimpleTypeIntersection;;;42;25;apply;(noetherian_induction1;-1;;;;;;;;;;
./Newman.v;SimpleTypeIntersection;;;42;26;apply;(noetherian_induction1;-1;;;;;;;;;;
./Newman.v;SimpleTypeIntersection;;;42;27;apply;(noetherian_induction1;-1;;;;;;;;;;
